date,middlePB,equalWeightAveragePB,close,quantileInAllHistoryMiddlePB,quantileInRecent10YearsMiddlePB,quantileInAllHistoryEqualWeightAveragePB,quantileInRecent10YearsEqualWeightAveragePB
2010-08-04,4.0,5.06,2638.52,0.6701,0.6701,0.67526,0.67526
2010-08-05,4.03,5.07,2620.76,0.67991,0.67991,0.6755,0.6755
2010-08-06,4.13,5.18,2658.39,0.70294,0.70294,0.69779,0.69779
2010-08-09,4.18,5.25,2672.53,0.70977,0.70977,0.70683,0.70683
2010-08-10,4.02,5.09,2595.27,0.67401,0.67401,0.67915,0.67915
2010-08-11,4.08,5.14,2607.5,0.69332,0.69332,0.69039,0.69039
2010-08-12,4.04,5.1,2575.48,0.68255,0.68255,0.68182,0.68182
2010-08-13,4.12,5.19,2606.7,0.7011,0.7011,0.69963,0.69963
2010-08-16,4.19,5.25,2661.71,0.71083,0.71083,0.70791,0.70791
2010-08-17,4.23,5.32,2671.89,0.71982,0.71982,0.72495,0.72495
2010-08-18,4.2,5.32,2666.3,0.71199,0.71199,0.72515,0.72515
2010-08-19,4.23,5.33,2687.98,0.72023,0.72023,0.729,0.729
2010-08-20,4.13,5.22,2642.31,0.70146,0.70146,0.69927,0.69927
2010-08-23,4.15,5.25,2639.37,0.70314,0.70314,0.70678,0.70678
2010-08-24,4.19,5.3,2650.31,0.70991,0.70991,0.71574,0.71574
2010-08-25,4.09,5.18,2596.58,0.69192,0.69192,0.6941,0.6941
2010-08-26,4.12,5.24,2603.48,0.69796,0.69796,0.70233,0.70233
2010-08-27,4.15,5.25,2610.74,0.70327,0.70327,0.70691,0.70691
2010-08-30,4.24,5.38,2652.66,0.72384,0.72384,0.74128,0.74128
2010-08-31,4.3,5.43,2638.8,0.73348,0.73348,0.75163,0.75163
2010-09-01,4.22,5.35,2622.88,0.71843,0.71843,0.73657,0.73657
2010-09-02,4.3,5.42,2655.78,0.73387,0.73387,0.75054,0.75054
2010-09-03,4.34,5.53,2655.39,0.74565,0.74565,0.77029,0.77029
2010-09-06,4.34,5.52,2696.25,0.74584,0.74584,0.76901,0.76901
2010-09-07,4.34,5.53,2698.36,0.74602,0.74602,0.77062,0.77062
2010-09-08,4.39,5.61,2695.29,0.75705,0.75705,0.77946,0.77946
2010-09-09,4.32,5.55,2656.35,0.73699,0.73699,0.77168,0.77168
2010-09-10,4.37,5.6,2663.21,0.75307,0.75307,0.77617,0.77617
2010-09-13,4.45,5.69,2688.32,0.76696,0.76696,0.79654,0.79654
2010-09-14,4.45,5.7,2688.52,0.76712,0.76712,0.7974,0.7974
2010-09-15,4.37,5.6,2652.5,0.75216,0.75216,0.77522,0.77522
2010-09-16,4.24,5.46,2602.47,0.7185,0.7185,0.75306,0.75306
2010-09-17,4.25,5.46,2598.69,0.72014,0.72014,0.75324,0.75324
2010-09-20,4.17,5.41,2588.71,0.69878,0.69878,0.74191,0.74191
2010-09-21,4.15,5.38,2591.55,0.6954,0.6954,0.7342,0.7342
2010-09-27,4.25,5.48,2627.97,0.72075,0.72075,0.75736,0.75736
2010-09-28,4.23,5.5,2611.35,0.71449,0.71449,0.75968,0.75968
2010-09-29,4.17,5.46,2610.68,0.69821,0.69821,0.75269,0.75269
2010-09-30,4.21,5.51,2655.66,0.70917,0.70917,0.76218,0.76218
2010-10-08,4.33,5.63,2738.74,0.74087,0.74087,0.78597,0.78597
2010-10-11,4.37,5.63,2806.94,0.75393,0.75393,0.78612,0.78612
2010-10-12,4.39,5.66,2841.41,0.7584,0.7584,0.79056,0.79056
2010-10-13,4.39,5.63,2861.36,0.75857,0.75857,0.78571,0.78571
2010-10-14,4.26,5.5,2879.64,0.72091,0.72091,0.75732,0.75732
2010-10-15,4.24,5.5,2971.16,0.71612,0.71612,0.75749,0.75749
2010-10-18,4.21,5.41,2955.23,0.70634,0.70634,0.73699,0.73699
2010-10-19,4.35,5.53,3001.85,0.74715,0.74715,0.76709,0.76709
2010-10-20,4.36,5.55,3003.95,0.74804,0.74804,0.7694,0.7694
2010-10-21,4.37,5.56,2983.53,0.75391,0.75391,0.76956,0.76956
2010-10-22,4.41,5.63,2975.04,0.7619,0.7619,0.78678,0.78678
2010-10-25,4.51,5.73,3051.42,0.77912,0.77912,0.80682,0.80682
2010-10-26,4.51,5.73,3041.54,0.77928,0.77928,0.80696,0.80696
2010-10-27,4.47,5.66,2997.05,0.77163,0.77163,0.79078,0.79078
2010-10-28,4.48,5.66,2992.58,0.77321,0.77321,0.79093,0.79093
2010-10-29,4.52,5.73,2978.84,0.78045,0.78045,0.80737,0.80737
2010-11-01,4.66,5.88,3054.02,0.8167,0.8167,0.83439,0.83439
2010-11-02,4.62,5.85,3045.43,0.8041,0.8041,0.82885,0.82885
2010-11-03,4.53,5.77,3030.99,0.78163,0.78163,0.81555,0.81555
2010-11-04,4.61,5.9,3086.94,0.80085,0.80085,0.83969,0.83969
2010-11-05,4.69,5.99,3129.5,0.8271,0.8271,0.85321,0.85321
2010-11-08,4.79,6.08,3159.51,0.84485,0.84485,0.86248,0.86248
2010-11-09,4.81,6.12,3135.0,0.84848,0.84848,0.86681,0.86681
2010-11-10,4.84,6.15,3115.36,0.85423,0.85423,0.87042,0.87042
2010-11-11,4.78,6.08,3147.74,0.84307,0.84307,0.86137,0.86137
2010-11-12,4.45,5.71,2985.44,0.76301,0.76301,0.79466,0.79466
2010-11-15,4.64,5.87,3014.41,0.80604,0.80604,0.82923,0.82923
2010-11-16,4.47,5.67,2894.54,0.76545,0.76545,0.78581,0.78581
2010-11-17,4.32,5.47,2838.86,0.72421,0.72421,0.73895,0.73895
2010-11-18,4.39,5.55,2865.45,0.75035,0.75035,0.75947,0.75947
2010-11-19,4.53,5.72,2888.57,0.77856,0.77856,0.79888,0.79888
2010-11-22,4.59,5.79,2884.37,0.79272,0.79272,0.81583,0.81583
2010-11-23,4.52,5.71,2828.28,0.77467,0.77467,0.79356,0.79356
2010-11-24,4.63,5.87,2859.94,0.8042,0.8042,0.83007,0.83007
2010-11-25,4.66,5.9,2898.26,0.81551,0.81551,0.83788,0.83788
2010-11-26,4.67,5.85,2871.7,0.82053,0.82053,0.82472,0.82472
2010-11-29,4.71,5.9,2866.36,0.82763,0.82763,0.8381,0.8381
2010-11-30,4.57,5.73,2820.18,0.78452,0.78452,0.79986,0.79986
2010-12-01,4.54,5.75,2823.45,0.78049,0.78049,0.80418,0.80418
2010-12-02,4.61,5.78,2843.61,0.79666,0.79666,0.81128,0.81128
2010-12-03,4.55,5.76,2842.43,0.7801,0.7801,0.80585,0.80585
2010-12-06,4.48,5.64,2857.18,0.76217,0.76217,0.77399,0.77399
2010-12-07,4.52,5.73,2875.86,0.77067,0.77067,0.79847,0.79847
2010-12-08,4.52,5.72,2848.55,0.77083,0.77083,0.79375,0.79375
2010-12-09,4.42,5.6,2810.95,0.74948,0.74948,0.7585,0.7585
2010-12-10,4.47,5.65,2841.04,0.75867,0.75867,0.77393,0.77393
2010-12-13,4.64,5.84,2922.95,0.80665,0.80665,0.82259,0.82259
2010-12-14,4.69,5.89,2927.08,0.82687,0.82687,0.83518,0.83518
2010-12-15,4.69,5.9,2911.41,0.82699,0.82699,0.83945,0.83945
2010-12-16,4.67,5.89,2898.14,0.82019,0.82019,0.83472,0.83472
2010-12-17,4.69,5.89,2893.74,0.82723,0.82723,0.83483,0.83483
2010-12-20,4.65,5.85,2852.92,0.80801,0.80801,0.8232,0.8232
2010-12-21,4.71,5.91,2904.12,0.82954,0.82954,0.84127,0.84127
2010-12-22,4.66,5.83,2877.9,0.8131,0.8131,0.81724,0.81724
2010-12-23,4.55,5.71,2855.22,0.77671,0.77671,0.78429,0.78429
2010-12-24,4.45,5.59,2835.16,0.75,0.75,0.74862,0.74862
2010-12-27,4.29,5.42,2781.4,0.70337,0.70337,0.71507,0.71507
2010-12-28,4.25,5.29,2732.99,0.69464,0.69464,0.67675,0.67675
2010-12-29,4.29,5.36,2751.53,0.70378,0.70378,0.70103,0.70103
2010-12-30,4.29,5.38,2759.58,0.70398,0.70398,0.70398,0.70398
2010-12-31,4.38,5.5,2808.08,0.7337,0.7337,0.7337,0.7337
2011-01-04,4.47,5.59,2852.65,0.75514,0.75514,0.74966,0.74966
2011-01-05,4.48,5.61,2838.59,0.75805,0.75805,0.75805,0.75805
2011-01-06,4.45,5.59,2824.2,0.75,0.75,0.74932,0.74932
2011-01-07,4.42,5.55,2838.8,0.74333,0.74333,0.74538,0.74538
2011-01-10,4.31,5.42,2791.81,0.70451,0.70451,0.71341,0.71341
2011-01-11,4.3,5.36,2804.05,0.70267,0.70267,0.69788,0.69788
2011-01-12,4.31,5.4,2821.31,0.70492,0.70492,0.70628,0.70628
2011-01-13,4.3,5.39,2827.71,0.70239,0.70239,0.70239,0.70239
2011-01-14,4.2,5.28,2791.34,0.67121,0.67121,0.66985,0.66985
2011-01-17,4.02,5.08,2706.66,0.62645,0.62645,0.62849,0.62849
2011-01-18,4.01,5.08,2708.98,0.6233,0.6233,0.62875,0.62875
2011-01-19,4.11,5.18,2758.1,0.65214,0.65214,0.65078,0.65078
2011-01-20,3.96,5.04,2677.65,0.61088,0.61088,0.61905,0.61905
2011-01-21,4.02,5.09,2715.29,0.62678,0.62678,0.63154,0.63154
2011-01-24,3.92,4.94,2695.72,0.60122,0.60122,0.58967,0.58967
2011-01-25,3.86,4.85,2677.43,0.58384,0.58384,0.56891,0.56891
2011-01-26,3.93,4.94,2708.81,0.6038,0.6038,0.59023,0.59023
2011-01-27,4.01,5.03,2749.15,0.62373,0.62373,0.61763,0.61763
2011-01-28,4.04,5.08,2752.75,0.63686,0.63686,0.6294,0.6294
2011-01-31,4.07,5.13,2790.69,0.64455,0.64455,0.64049,0.64049
2011-02-01,4.06,5.14,2798.96,0.64276,0.64276,0.64479,0.64479
2011-02-09,4.03,5.12,2774.07,0.63151,0.63151,0.63827,0.63827
2011-02-10,4.15,5.26,2818.16,0.66351,0.66351,0.66757,0.66757
2011-02-11,4.19,5.31,2827.33,0.67184,0.67184,0.68062,0.68062
2011-02-14,4.28,5.38,2899.13,0.69838,0.69838,0.70378,0.70378
2011-02-15,4.24,5.36,2899.24,0.68914,0.68914,0.69993,0.69993
2011-02-16,4.34,5.43,2923.9,0.72237,0.72237,0.719,0.719
2011-02-17,4.34,5.46,2926.96,0.72256,0.72256,0.7266,0.7266
2011-02-18,4.29,5.42,2899.79,0.70256,0.70256,0.71669,0.71669
2011-02-21,4.38,5.49,2932.25,0.73638,0.73638,0.73302,0.73302
2011-02-22,4.26,5.36,2855.52,0.69288,0.69288,0.69825,0.69825
2011-02-23,4.3,5.42,2862.63,0.70517,0.70517,0.71659,0.71659
2011-02-24,4.31,5.45,2878.6,0.70805,0.70805,0.72081,0.72081
2011-02-25,4.3,5.45,2878.57,0.7049,0.7049,0.72099,0.72099
2011-02-28,4.33,5.51,2905.05,0.71783,0.71783,0.73995,0.73995
2011-03-01,4.35,5.53,2918.92,0.72672,0.72672,0.74682,0.74682
2011-03-02,4.33,5.49,2913.81,0.71754,0.71754,0.73293,0.73293
2011-03-03,4.23,5.39,2902.98,0.6796,0.6796,0.70167,0.70167
2011-03-04,4.31,5.46,2942.31,0.70722,0.70722,0.72594,0.72594
2011-03-07,4.34,5.5,2996.21,0.72345,0.72345,0.73681,0.73681
2011-03-08,4.35,5.51,2999.94,0.72764,0.72764,0.74032,0.74032
2011-03-09,4.37,5.53,3002.15,0.73516,0.73516,0.74783,0.74783
2011-03-10,4.35,5.52,2957.14,0.72733,0.72733,0.744,0.744
2011-03-11,4.36,5.47,2933.8,0.72885,0.72885,0.72552,0.72552
2011-03-14,4.4,5.53,2937.63,0.74368,0.74368,0.74834,0.74834
2011-03-15,4.33,5.48,2896.26,0.71524,0.71524,0.72854,0.72854
2011-03-16,4.36,5.54,2930.8,0.72872,0.72872,0.74867,0.74867
2011-03-17,4.28,5.44,2897.3,0.69037,0.69037,0.71429,0.71429
2011-03-18,4.32,5.46,2906.89,0.7085,0.7085,0.72244,0.72244
2011-03-21,4.28,5.4,2909.14,0.69011,0.69011,0.70073,0.70073
2011-03-22,4.29,5.44,2919.14,0.69562,0.69562,0.71419,0.71419
2011-03-23,4.33,5.5,2948.48,0.71571,0.71571,0.73559,0.73559
2011-03-24,4.34,5.53,2946.71,0.72185,0.72185,0.74901,0.74901
2011-03-25,4.37,5.56,2977.81,0.7366,0.7366,0.75447,0.75447
2011-03-28,4.34,5.54,2984.01,0.72156,0.72156,0.74934,0.74934
2011-03-29,4.25,5.46,2958.08,0.68011,0.68011,0.72108,0.72108
2011-03-30,4.2,5.41,2955.77,0.6605,0.6605,0.70145,0.70145
2011-03-31,4.13,5.31,2928.11,0.64488,0.64488,0.66601,0.66601
2011-04-01,4.18,5.36,2967.41,0.65567,0.65567,0.68668,0.68668
2011-04-06,4.16,5.36,3001.36,0.64997,0.64997,0.68688,0.68688
2011-04-07,4.2,5.37,3007.91,0.6614,0.6614,0.68841,0.68841
2011-04-08,4.25,5.43,3030.02,0.68137,0.68137,0.70968,0.70968
2011-04-11,4.19,5.37,3022.75,0.65724,0.65724,0.68816,0.68816
2011-04-12,4.17,5.35,3021.37,0.65155,0.65155,0.67982,0.67982
2011-04-13,4.21,5.4,3050.4,0.66689,0.66689,0.69842,0.69842
2011-04-14,4.21,5.4,3042.64,0.6671,0.6671,0.69862,0.69862
2011-04-15,4.2,5.36,3050.53,0.66076,0.66076,0.68504,0.68504
2011-04-18,4.23,5.37,3057.33,0.67344,0.67344,0.68787,0.68787
2011-04-19,4.17,5.35,2999.04,0.65007,0.65007,0.67824,0.67824
2011-04-20,4.18,5.4,3007.04,0.65357,0.65357,0.69941,0.69941
2011-04-21,4.22,5.41,3026.67,0.67016,0.67016,0.70353,0.70353
2011-04-22,4.16,5.37,3010.52,0.64552,0.64552,0.68738,0.68738
2011-04-25,4.08,5.24,2964.95,0.6268,0.6268,0.63987,0.63987
2011-04-26,3.99,5.13,2938.98,0.59569,0.59569,0.6192,0.6192
2011-04-27,3.91,5.02,2925.41,0.57507,0.57507,0.59334,0.59334
2011-04-28,3.79,4.88,2887.04,0.54729,0.54729,0.55382,0.55382
2011-04-29,3.82,4.88,2911.51,0.5528,0.5528,0.55411,0.55411
2011-05-03,3.85,4.94,2932.19,0.55896,0.55896,0.56873,0.56873
2011-05-04,3.78,4.86,2866.02,0.54232,0.54232,0.55013,0.55013
2011-05-05,3.77,4.9,2872.4,0.54001,0.54001,0.55953,0.55953
2011-05-06,3.8,4.9,2863.89,0.54876,0.54876,0.55982,0.55982
2011-05-09,3.85,4.96,2872.46,0.5601,0.5601,0.5731,0.5731
2011-05-10,3.86,4.96,2890.63,0.56364,0.56364,0.57338,0.57338
2011-05-11,3.85,4.98,2883.42,0.56003,0.56003,0.57884,0.57884
2011-05-12,3.81,4.97,2844.08,0.54929,0.54929,0.57652,0.57652
2011-05-13,3.82,4.95,2871.03,0.55282,0.55282,0.57032,0.57032
2011-05-16,3.82,4.95,2849.07,0.55311,0.55311,0.5706,0.5706
2011-05-17,3.81,4.94,2852.77,0.54887,0.54887,0.56764,0.56764
2011-05-18,3.81,5.01,2872.77,0.54916,0.54916,0.59056,0.59056
2011-05-19,3.8,4.96,2859.57,0.54622,0.54622,0.57337,0.57337
2011-05-20,3.8,4.92,2858.46,0.54651,0.54651,0.56137,0.56137
2011-05-23,3.64,4.75,2774.57,0.50936,0.50936,0.52615,0.52615
2011-05-24,3.66,4.73,2767.06,0.5129,0.5129,0.52258,0.52258
2011-05-25,3.6,4.68,2741.74,0.50161,0.50161,0.51322,0.51322
2011-05-26,3.55,4.65,2736.53,0.49034,0.49034,0.50838,0.50838
2011-05-27,3.46,4.53,2709.95,0.47714,0.47714,0.49259,0.49259
2011-05-30,3.42,4.49,2706.36,0.46911,0.46911,0.48391,0.48391
2011-05-31,3.49,4.54,2743.47,0.48039,0.48039,0.49389,0.49389
2011-06-01,3.53,4.59,2743.57,0.48843,0.48843,0.50321,0.50321
2011-06-02,3.46,4.52,2705.18,0.4772,0.4772,0.49004,0.49004
2011-06-03,3.54,4.61,2728.02,0.49037,0.49037,0.50449,0.50449
2011-06-07,3.55,4.59,2744.3,0.49262,0.49262,0.50353,0.50353
2011-06-08,3.57,4.63,2750.29,0.5,0.5,0.50641,0.50641
2011-06-09,3.47,4.53,2703.35,0.47662,0.47662,0.49199,0.49199
2011-06-10,3.46,4.49,2705.14,0.47631,0.47631,0.48207,0.48207
2011-06-13,3.47,4.51,2700.38,0.47729,0.47729,0.48752,0.48752
2011-06-14,3.52,4.57,2730.04,0.48593,0.48593,0.49936,0.49936
2011-06-15,3.47,4.53,2705.43,0.47732,0.47732,0.49265,0.49265
2011-06-16,3.42,4.43,2664.28,0.46616,0.46616,0.47382,0.47382
2011-06-17,3.38,4.36,2642.82,0.45948,0.45948,0.46713,0.46713
2011-06-20,3.35,4.34,2621.25,0.45918,0.45918,0.46301,0.46301
2011-06-21,3.39,4.4,2646.48,0.46208,0.46208,0.471,0.471
2011-06-22,3.38,4.39,2649.32,0.45987,0.45987,0.4707,0.4707
2011-06-23,3.47,4.45,2688.25,0.47931,0.47931,0.47613,0.47613
2011-06-24,3.55,4.59,2746.21,0.49618,0.49618,0.507,0.507
2011-06-27,3.6,4.61,2758.23,0.50858,0.50858,0.50858,0.50858
2011-06-28,3.61,4.64,2759.2,0.50889,0.50889,0.51144,0.51144
2011-06-29,3.56,4.55,2728.48,0.49905,0.49905,0.49651,0.49651
2011-06-30,3.62,4.6,2762.08,0.51206,0.51206,0.50761,0.50761
2011-07-01,3.62,4.65,2759.36,0.51237,0.51237,0.51617,0.51617
2011-07-04,3.71,4.77,2812.82,0.53295,0.53295,0.53676,0.53676
2011-07-05,3.76,4.82,2816.36,0.54212,0.54212,0.54592,0.54592
2011-07-06,3.77,4.85,2810.48,0.54557,0.54557,0.55063,0.55063
2011-07-07,3.77,4.85,2794.27,0.54586,0.54586,0.55092,0.55092
2011-07-08,3.76,4.84,2797.77,0.54172,0.54172,0.5493,0.5493
2011-07-11,3.78,4.88,2802.69,0.54896,0.54896,0.5597,0.5597
2011-07-12,3.72,4.82,2754.58,0.53346,0.53346,0.54482,0.54482
2011-07-13,3.81,4.92,2795.48,0.56025,0.56025,0.57161,0.57161
2011-07-14,3.87,4.95,2810.44,0.57945,0.57945,0.58071,0.58071
2011-07-15,3.88,4.99,2820.17,0.5816,0.5816,0.59483,0.59483
2011-07-18,3.87,4.96,2816.69,0.57935,0.57935,0.58375,0.58375
2011-07-19,3.82,4.92,2796.98,0.56388,0.56388,0.5708,0.5708
2011-07-20,3.85,4.92,2794.21,0.5717,0.5717,0.57107,0.57107
2011-07-21,3.79,4.88,2765.89,0.55185,0.55185,0.55814,0.55814
2011-07-22,3.82,4.91,2770.79,0.56407,0.56407,0.56721,0.56721
2011-07-25,3.66,4.72,2688.75,0.51664,0.51664,0.5248,0.5248
2011-07-26,3.67,4.73,2703.03,0.51819,0.51819,0.52635,0.52635
2011-07-27,3.75,4.77,2723.49,0.53605,0.53605,0.53292,0.53292
2011-07-28,3.74,4.74,2708.78,0.53383,0.53383,0.52757,0.52757
2011-07-29,3.68,4.68,2701.73,0.5216,0.5216,0.51534,0.51534
2011-08-01,3.71,4.71,2703.78,0.52879,0.52879,0.5219,0.5219
2011-08-02,3.68,4.69,2679.26,0.52158,0.52158,0.51907,0.51907
2011-08-03,3.7,4.7,2678.49,0.52563,0.52563,0.52,0.52
2011-08-04,3.71,4.73,2684.04,0.52967,0.52967,0.52717,0.52717
2011-08-05,3.6,4.6,2626.42,0.50062,0.50062,0.5,0.5
2011-08-08,3.41,4.44,2526.82,0.4554,0.4554,0.46663,0.46663
2011-08-09,3.4,4.44,2526.07,0.45511,0.45511,0.46696,0.46696
2011-08-10,3.45,4.46,2549.18,0.46355,0.46355,0.46916,0.46916
2011-08-11,3.53,4.52,2581.51,0.48319,0.48319,0.48257,0.48257
2011-08-12,3.56,4.6,2593.17,0.49222,0.49222,0.50156,0.50156
2011-08-15,3.63,4.62,2626.77,0.50933,0.50933,0.50373,0.50373
2011-08-16,3.59,4.6,2608.17,0.49845,0.49845,0.50155,0.50155
2011-08-17,3.6,4.59,2601.26,0.50248,0.50248,0.49876,0.49876
2011-08-18,3.52,4.51,2559.47,0.47858,0.47858,0.47921,0.47921
2011-08-19,3.47,4.45,2534.36,0.4696,0.4696,0.46588,0.46588
2011-08-22,3.47,4.46,2515.86,0.46993,0.46993,0.46807,0.46807
2011-08-23,3.54,4.52,2554.02,0.48513,0.48513,0.48265,0.48265
2011-08-24,3.54,4.53,2541.09,0.48545,0.48545,0.48669,0.48669
2011-08-25,3.6,4.61,2615.26,0.50433,0.50433,0.50495,0.50495
2011-08-26,3.61,4.62,2612.19,0.50526,0.50526,0.50649,0.50649
2011-08-29,3.58,4.6,2576.41,0.49753,0.49753,0.50309,0.50309
2011-08-30,3.55,4.55,2566.6,0.48796,0.48796,0.48919,0.48919
2011-08-31,3.52,4.5,2567.34,0.47778,0.47778,0.47407,0.47407
2011-09-01,3.48,4.49,2556.04,0.46946,0.46946,0.47193,0.47193
2011-09-02,3.45,4.45,2528.28,0.45931,0.45931,0.46363,0.46363
2011-09-05,3.35,4.33,2478.74,0.44424,0.44424,0.44609,0.44609
2011-09-06,3.34,4.31,2470.52,0.44212,0.44212,0.4452,0.4452
2011-09-07,3.42,4.41,2516.09,0.45477,0.45477,0.45785,0.45785
2011-09-08,3.36,4.37,2498.94,0.44465,0.44465,0.45449,0.45449
2011-09-09,3.35,4.35,2497.75,0.44438,0.44438,0.45052,0.45052
2011-09-13,3.31,4.28,2471.31,0.43612,0.43612,0.44226,0.44226
2011-09-14,3.35,4.32,2484.83,0.44506,0.44506,0.44506,0.44506
2011-09-15,3.38,4.34,2479.06,0.44724,0.44724,0.44847,0.44847
2011-09-16,3.35,4.33,2482.34,0.44513,0.44513,0.44635,0.44635
2011-09-19,3.26,4.18,2437.8,0.42831,0.42831,0.42892,0.42892
2011-09-20,3.29,4.22,2447.76,0.43233,0.43233,0.43295,0.43295
2011-09-21,3.4,4.34,2512.96,0.45349,0.45349,0.44982,0.44982
2011-09-22,3.29,4.23,2443.06,0.43242,0.43242,0.43486,0.43486
2011-09-23,3.28,4.19,2433.16,0.43093,0.43093,0.43032,0.43032
2011-09-26,3.22,4.12,2393.18,0.42456,0.42456,0.42395,0.42395
2011-09-27,3.24,4.14,2415.05,0.42735,0.42735,0.42674,0.42674
2011-09-28,3.16,4.04,2392.06,0.41611,0.41611,0.41672,0.41672
2011-09-29,3.05,3.91,2365.34,0.4061,0.4061,0.40488,0.40488
2011-09-30,3.04,3.91,2359.22,0.40585,0.40585,0.40524,0.40524
2011-10-10,3.02,3.89,2344.79,0.40317,0.40317,0.40256,0.40256
2011-10-11,3.02,3.87,2348.52,0.40353,0.40353,0.39805,0.39805
2011-10-12,3.12,4.01,2420.0,0.41363,0.41363,0.41363,0.41363
2011-10-13,3.18,4.08,2438.79,0.41945,0.41945,0.4231,0.4231
2011-10-14,3.16,4.06,2431.38,0.41798,0.41798,0.41981,0.41981
2011-10-17,3.19,4.07,2440.4,0.42259,0.42259,0.42198,0.42198
2011-10-18,3.08,3.93,2383.49,0.40898,0.40898,0.40655,0.40655
2011-10-19,3.06,3.92,2377.51,0.40752,0.40752,0.4057,0.4057
2011-10-20,2.97,3.82,2331.37,0.39394,0.39394,0.39273,0.39273
2011-10-21,2.9,3.74,2317.28,0.38462,0.38462,0.38522,0.38522
2011-10-24,2.94,3.78,2370.33,0.39165,0.39165,0.38801,0.38801
2011-10-25,3.0,3.86,2409.67,0.39988,0.39988,0.39685,0.39685
2011-10-26,3.02,3.87,2427.48,0.40387,0.40387,0.39843,0.39843
2011-10-27,3.02,3.86,2435.61,0.40423,0.40423,0.39698,0.39698
2011-10-28,3.1,3.94,2473.41,0.41486,0.41486,0.41002,0.41002
2011-10-31,3.12,3.95,2468.25,0.41642,0.41642,0.41159,0.41159
2011-11-01,3.13,3.97,2470.02,0.41978,0.41978,0.41194,0.41194
2011-11-02,3.22,4.05,2504.11,0.43159,0.43159,0.42254,0.42254
2011-11-03,3.23,4.07,2508.09,0.43313,0.43313,0.42651,0.42651
2011-11-04,3.24,4.11,2528.29,0.43528,0.43528,0.43107,0.43107
2011-11-07,3.23,4.09,2509.8,0.43321,0.43321,0.429,0.429
2011-11-08,3.19,4.04,2503.84,0.42574,0.42574,0.42093,0.42093
2011-11-09,3.26,4.12,2524.92,0.4369,0.4369,0.43269,0.43269
2011-11-10,3.23,4.07,2479.54,0.43363,0.43363,0.42643,0.42643
2011-11-11,3.22,4.04,2481.08,0.43097,0.43097,0.42077,0.42077
2011-11-14,3.32,4.15,2528.71,0.44691,0.44691,0.43731,0.43731
2011-11-15,3.34,4.19,2529.76,0.45264,0.45264,0.44125,0.44125
2011-11-16,3.26,4.08,2466.96,0.43739,0.43739,0.4284,0.4284
2011-11-17,3.26,4.09,2463.05,0.43772,0.43772,0.42994,0.42994
2011-11-18,3.15,3.97,2416.56,0.41712,0.41712,0.40934,0.40934
2011-11-21,3.16,3.96,2415.13,0.41926,0.41926,0.40849,0.40849
2011-11-22,3.16,3.96,2412.63,0.41961,0.41961,0.40885,0.40885
2011-11-23,3.14,3.95,2395.07,0.41637,0.41637,0.408,0.408
2011-11-24,3.13,3.94,2397.55,0.41612,0.41612,0.40597,0.40597
2011-11-25,3.1,3.91,2380.22,0.4105,0.4105,0.40215,0.40215
2011-11-28,3.09,3.89,2383.03,0.40727,0.40727,0.39893,0.39893
2011-11-29,3.16,3.96,2412.39,0.42133,0.42133,0.41061,0.41061
2011-11-30,2.99,3.76,2333.41,0.3925,0.3925,0.38118,0.38118
2011-12-01,3.06,3.87,2386.86,0.40476,0.40476,0.39405,0.39405
2011-12-02,2.99,3.77,2360.66,0.39262,0.39262,0.38192,0.38192
2011-12-05,2.89,3.64,2333.23,0.37753,0.37753,0.37277,0.37277
2011-12-06,2.9,3.65,2325.91,0.37849,0.37849,0.37374,0.37374
2011-12-07,2.92,3.66,2332.73,0.38124,0.38124,0.3747,0.3747
2011-12-08,2.92,3.69,2329.82,0.3816,0.3816,0.37685,0.37685
2011-12-09,2.89,3.67,2315.27,0.37722,0.37722,0.37544,0.37544
2011-12-12,2.86,3.62,2291.55,0.37404,0.37404,0.37048,0.37048
2011-12-13,2.76,3.5,2248.59,0.36611,0.36611,0.36374,0.36374
2011-12-14,2.7,3.43,2228.53,0.36294,0.36294,0.35879,0.35879
2011-12-15,2.63,3.34,2180.9,0.35621,0.35621,0.35385,0.35385
2011-12-16,2.72,3.44,2224.84,0.36428,0.36428,0.36073,0.36073
2011-12-19,2.72,3.43,2218.24,0.36466,0.36466,0.35934,0.35934
2011-12-20,2.7,3.44,2215.93,0.36326,0.36326,0.36149,0.36149
2011-12-21,2.62,3.34,2191.15,0.35478,0.35478,0.3536,0.3536
2011-12-22,2.57,3.29,2186.3,0.35221,0.35221,0.35044,0.35044
2011-12-23,2.59,3.29,2204.78,0.35377,0.35377,0.35083,0.35083
2011-12-26,2.57,3.28,2190.11,0.35239,0.35239,0.35003,0.35003
2011-12-27,2.5,3.2,2166.21,0.34806,0.34806,0.3457,0.3457
2011-12-28,2.48,3.17,2170.01,0.34609,0.34609,0.3455,0.3455
2011-12-29,2.47,3.16,2173.56,0.34588,0.34588,0.34471,0.34471
2011-12-30,2.52,3.25,2199.42,0.34921,0.34921,0.34921,0.34921
2012-01-04,2.45,3.16,2169.39,0.34489,0.34489,0.34489,0.34489
2012-01-05,2.35,3.02,2148.45,0.33059,0.33059,0.31885,0.31885
2012-01-06,2.36,3.01,2163.4,0.33451,0.33451,0.31631,0.31631
2012-01-09,2.47,3.11,2225.89,0.34721,0.34721,0.34018,0.34018
